age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
23,6,4,15,10,2,3,0,1,1,0,0,19,0,1
25,4,4,9,13,2,4,0,1,1,7,0,30,35,1
9,4,3,6,5,0,14,1,4,1,0,0,19,39,0
18,4,4,15,10,0,4,1,4,0,0,0,24,39,0
0,0,4,15,10,4,0,3,4,0,0,0,14,39,0
6,6,7,11,9,2,12,0,4,1,0,0,19,39,0
4,4,3,11,9,4,6,3,4,1,0,0,19,39,0
8,4,12,11,9,2,6,0,4,1,0,0,30,39,0
6,4,8,15,10,0,4,3,4,0,0,0,19,39,0
11,7,3,9,13,2,1,0,4,1,0,0,9,22,0
5,7,3,15,10,2,4,5,4,0,0,0,9,39,0
15,4,9,11,9,0,4,4,4,0,0,0,19,39,0
7,4,12,15,10,2,13,0,4,1,0,0,19,39,1
23,6,8,11,9,2,3,0,4,1,0,0,35,39,0
2,0,6,11,9,2,0,2,4,0,0,0,17,39,0
10,4,2,15,10,4,12,1,1,1,0,0,12,35,0
6,4,6,8,11,4,6,3,4,0,0,0,18,39,0
8,4,6,11,9,4,4,1,4,1,0,0,19,39,0
10,7,5,0,6,2,6,0,4,1,0,0,19,39,0
13,4,3,11,9,2,12,0,4,1,0,0,24,39,1
2,4,6,11,9,4,6,3,4,1,0,0,19,39,0
4,4,6,9,13,4,4,1,4,0,0,0,19,39,0
8,4,5,11,9,4,8,3,4,0,0,0,17,39,0
9,4,8,9,13,2,4,0,4,1,0,25,22,39,1
16,4,7,15,10,2,3,0,4,1,0,0,19,39,0
17,6,2,15,10,2,3,0,4,1,0,0,19,39,0
2,4,7,15,10,4,12,1,4,0,0,0,14,39,0
25,4,0,6,5,5,3,4,4,1,0,0,19,39,0
26,4,2,9,13,3,3,4,4,0,0,0,27,21,0
2,4,6,11,9,2,6,0,4,1,0,0,15,39,0
23,4,0,8,11,2,4,0,4,1,0,22,22,39,1
1,4,9,11,9,4,1,3,4,1,0,0,19,39,0
10,4,5,8,11,2,3,0,2,1,0,0,19,39,0
3,4,11,11,9,5,8,4,2,0,0,0,17,39,0
28,4,7,11,9,4,4,4,4,0,0,7,18,39,0
0,0,6,0,6,4,0,3,4,1,0,0,19,39,0
9,4,6,2,8,4,12,3,4,1,0,0,15,39,0
39,6,3,11,9,2,12,0,4,1,0,0,19,39,1
19,4,8,0,6,0,8,4,2,0,0,0,19,39,0
13,4,5,11,9,4,1,1,4,0,0,0,19,39,0
12,5,6,15,10,0,4,1,4,1,0,0,30,39,0
19,4,5,15,10,0,3,1,4,1,0,0,19,39,0
17,6,6,11,9,4,5,3,4,1,0,0,42,39,0
22,7,9,12,14,0,10,4,4,0,0,0,19,39,0
15,4,7,11,9,0,4,2,4,0,0,0,19,39,0
18,4,11,15,10,5,4,1,4,1,0,22,22,9,0
23,4,5,3,2,2,5,0,4,1,0,0,28,26,1
4,4,9,9,13,4,10,1,4,1,0,0,21,39,0
26,5,5,6,5,2,14,0,4,1,0,0,49,39,0
6,4,5,11,9,2,7,0,4,1,0,0,24,39,1
20,5,6,9,13,2,4,0,4,1,0,21,22,39,1
15,6,9,14,15,2,10,0,0,1,0,22,30,39,1
14,4,5,11,9,4,10,1,4,1,0,0,19,39,0
6,4,4,8,11,0,12,1,4,0,0,0,19,39,0
23,4,4,11,9,0,1,4,4,0,0,0,18,39,0
3,4,4,11,9,0,12,3,4,1,0,0,19,39,0
16,4,3,15,10,2,3,0,4,1,0,0,19,22,0
8,4,8,11,9,0,1,4,4,0,0,0,9,39,0
26,4,6,9,13,2,8,2,1,1,0,0,17,30,0
5,4,3,15,10,4,1,3,4,1,0,18,19,39,0
10,4,4,9,13,2,10,2,4,1,0,0,19,39,0
7,4,2,15,10,5,8,1,4,0,0,0,30,39,0
10,5,6,11,9,2,4,0,4,1,0,0,24,39,0
0,4,7,11,9,4,5,3,2,1,0,0,19,39,0
6,4,5,11,9,2,14,0,4,1,0,0,19,39,0
26,4,5,8,11,2,7,0,4,1,0,0,9,39,0
31,1,2,15,10,2,13,0,4,1,0,0,8,39,1
15,4,6,11,9,2,8,5,4,0,2,0,19,39,0
23,1,2,10,16,2,10,0,4,1,2,0,26,39,1
34,6,4,5,4,2,3,0,4,1,0,0,19,39,0
16,5,13,9,13,2,4,0,4,1,0,0,36,0,0
6,4,1,11,9,6,3,4,4,0,0,18,12,39,0
25,4,13,12,14,2,4,0,4,1,0,0,22,39,1
28,4,7,0,6,2,14,0,2,1,0,0,19,39,1
0,4,0,11,9,4,1,1,4,0,0,0,12,39,0
1,4,5,11,9,4,3,3,4,1,0,0,9,39,0
9,4,3,11,9,2,7,0,4,1,0,0,24,39,0
0,4,7,1,7,4,8,3,4,0,0,0,3,39,0
17,4,11,11,9,2,13,0,1,1,7,0,19,39,1
13,4,5,15,10,3,10,1,4,0,0,0,14,39,0
23,2,3,11,9,2,3,0,4,1,0,0,19,39,0
21,4,5,11,9,4,1,1,4,0,1,0,19,39,0
4,4,9,11,9,4,14,3,4,1,0,0,19,39,0
6,4,4,8,11,2,12,0,4,1,0,0,22,39,0
5,4,5,11,9,4,6,3,4,1,0,0,19,39,0
35,4,12,7,12,0,1,1,4,0,1,0,2,11,0
8,4,6,9,13,4,4,1,4,1,0,0,21,39,0
10,4,11,11,9,2,6,0,4,1,0,0,17,19,0
7,4,5,11,9,4,6,3,4,1,0,0,23,39,0
19,4,7,4,3,2,7,0,4,1,0,0,19,26,0
5,4,3,15,10,4,1,3,4,1,0,0,7,39,0
13,4,6,8,11,2,3,0,4,1,0,0,22,39,1
28,4,4,13,1,4,7,1,4,1,0,0,19,6,0
6,4,3,11,9,4,8,3,4,0,0,0,14,39,0
21,4,9,15,10,5,8,1,4,0,0,0,12,29,0
32,1,5,11,9,2,1,0,4,1,0,0,19,39,0
15,4,6,9,13,2,13,0,4,1,0,0,24,39,0
4,4,10,9,13,4,1,1,4,1,0,0,19,39,0
15,7,5,12,14,4,4,1,4,0,0,0,17,39,0
19,4,5,12,14,3,4,1,4,1,0,0,35,39,1
12,1,9,15,10,2,11,0,2,1,0,0,19,39,1
17,4,6,11,9,2,1,5,4,0,0,0,19,39,1
9,4,10,11,9,5,14,1,4,1,0,0,19,39,0
3,4,9,15,10,4,1,1,4,0,0,0,12,39,0
12,4,1,15,10,4,8,1,4,1,0,0,14,39,0
12,4,3,11,9,5,14,1,4,1,0,0,24,39,0
12,7,15,15,10,0,13,4,4,0,0,0,19,39,0
15,4,2,14,15,2,10,0,4,1,0,0,19,39,1
22,4,4,12,14,4,10,4,4,0,0,0,19,39,0
21,6,10,14,15,0,10,4,4,1,7,0,31,39,1
36,0,5,12,14,2,0,0,4,1,0,0,3,39,0
19,4,5,11,9,0,1,1,4,0,0,0,19,39,0
13,4,3,11,9,0,7,4,4,0,0,0,18,39,0
13,7,11,9,13,2,10,0,4,1,0,0,17,39,1
4,4,10,6,5,2,12,0,4,1,0,0,22,26,0
20,2,2,9,13,5,10,1,4,0,0,0,35,39,0
12,6,6,11,9,0,3,1,4,1,0,0,24,39,0
17,4,3,9,13,2,1,0,1,1,0,0,19,40,0
0,7,6,1,7,4,8,3,4,1,0,0,9,39,0
25,4,10,11,9,2,8,0,4,1,0,0,24,39,0
30,4,6,11,9,4,8,2,2,0,0,0,18,39,0
13,4,4,9,13,2,3,0,4,1,0,0,23,39,1
6,4,4,6,5,2,5,0,0,1,0,0,19,39,0
4,4,4,15,10,4,1,2,1,1,0,0,6,33,0
30,0,5,9,13,2,0,0,4,1,2,0,7,39,1
15,6,10,9,13,0,3,1,2,1,0,19,30,0,0
10,6,8,4,3,2,3,0,4,1,0,0,24,39,1
7,4,8,3,2,4,7,1,4,0,0,0,19,26,0
3,4,7,11,9,4,1,3,4,1,0,0,9,39,0
9,6,7,8,11,2,5,0,4,1,0,0,30,39,1
6,4,6,9,13,4,8,1,4,1,0,0,14,39,0
18,4,6,9,13,0,4,1,4,1,0,0,24,39,1
38,4,6,9,13,2,10,0,4,1,0,0,14,39,0
18,4,6,9,13,0,12,4,4,0,0,0,17,39,0
12,4,2,8,11,0,4,1,4,1,0,0,22,39,0
10,4,3,9,13,2,8,5,4,0,0,0,19,0,0
6,4,1,9,13,4,1,1,4,0,0,0,19,39,0
20,1,7,9,13,2,11,0,2,1,0,0,24,39,1
8,4,5,11,9,2,3,0,4,1,0,0,22,39,1
10,4,9,15,10,2,8,5,4,0,0,0,12,39,0
22,4,5,15,10,0,8,1,4,0,0,0,7,39,0
10,4,5,11,9,2,6,0,4,1,1,0,19,39,0
16,6,8,12,14,0,6,4,4,1,0,0,19,29,0
1,0,7,15,10,4,0,3,4,0,0,0,17,39,0
19,4,9,11,9,2,12,0,4,1,0,0,30,39,1
32,4,6,11,9,6,1,1,4,0,0,9,17,39,0
17,7,6,15,10,5,13,4,4,0,0,0,19,39,0
10,6,9,9,13,2,10,0,2,1,0,0,12,39,1
10,4,6,9,13,2,12,0,4,1,49,0,30,39,1
17,4,6,15,10,2,10,0,4,1,0,0,19,39,1
21,4,5,15,10,5,4,1,4,0,0,0,22,39,1
14,4,4,11,9,2,11,3,4,1,0,0,22,39,0
14,4,5,15,10,2,4,0,4,1,0,0,24,39,0
13,4,5,15,10,2,3,0,4,1,0,0,26,39,0
4,4,8,15,10,4,7,1,4,1,0,0,14,39,0
6,6,3,15,10,4,12,1,4,1,0,0,24,39,0
5,4,4,6,5,3,1,4,1,0,0,0,19,40,0
8,4,5,11,9,2,12,0,4,1,0,0,24,39,0
19,4,6,11,9,2,14,0,4,1,0,0,35,39,0
18,5,5,11,9,2,14,0,4,1,0,0,48,39,0
6,4,3,9,13,4,12,1,1,0,0,0,19,35,0
19,2,11,7,12,2,11,0,4,1,0,0,24,39,1
14,4,7,15,10,5,4,4,4,1,0,0,19,39,0
14,4,6,15,10,2,3,0,4,1,0,0,19,39,0
3,7,6,9,13,2,4,0,4,1,0,0,9,39,0
10,4,6,15,10,0,12,1,4,1,0,0,19,39,0
22,4,9,7,12,0,1,1,1,1,0,0,19,39,0
9,2,7,11,9,2,11,0,4,1,0,0,20,39,1
6,6,5,15,10,4,10,1,4,0,0,0,1,26,0
17,4,2,15,10,2,6,0,4,1,0,0,18,39,0
6,4,13,11,9,2,3,0,4,1,0,0,19,39,0
11,4,0,12,14,2,10,0,4,1,0,0,22,39,1
32,4,3,11,9,2,11,0,4,1,0,0,19,39,0
17,4,6,15,10,2,3,0,4,1,0,0,19,39,0
15,4,3,11,9,2,3,0,4,1,0,0,19,39,0
20,6,6,14,15,4,10,1,4,1,0,0,19,39,1
26,4,9,12,14,4,10,1,4,1,0,0,33,39,0
5,2,10,12,14,4,10,3,4,1,0,0,9,39,0
29,7,2,9,13,0,4,1,4,0,0,0,17,39,0
23,4,1,11,9,2,12,0,4,1,0,0,21,39,0
17,4,13,11,9,0,6,1,4,1,0,0,7,39,0
19,4,5,9,13,4,1,4,1,0,0,0,19,30,0
1,4,18,15,10,4,1,3,4,0,0,0,14,39,0
26,4,11,5,4,4,5,4,2,0,0,0,9,39,0
3,4,3,9,13,4,10,1,4,1,0,0,19,39,0
7,4,4,1,7,4,3,1,4,1,0,0,19,0,0
15,4,9,4,3,5,12,4,2,0,0,0,14,33,0
7,4,3,15,10,0,10,1,4,1,0,0,19,39,0
9,4,3,9,13,2,12,0,4,1,0,0,24,39,1
3,4,0,11,9,4,8,3,4,0,0,0,17,39,0
15,4,4,11,9,2,7,0,1,1,0,0,19,0,1
15,4,9,9,13,2,4,0,4,1,0,0,19,39,1
7,6,6,1,7,4,3,1,4,1,0,0,19,26,0
34,0,6,11,9,2,0,0,4,1,1,0,5,39,0
9,4,7,11,9,4,1,4,4,0,0,0,17,33,0
22,4,3,9,13,2,12,0,4,1,0,0,19,39,0
11,4,0,11,9,2,3,0,4,1,1,0,22,39,0
21,4,2,11,9,2,1,5,4,0,0,0,19,11,1
23,4,6,9,13,0,1,1,4,0,0,0,19,39,0
25,4,5,11,9,2,12,0,4,1,0,0,19,39,0
18,4,1,8,11,0,14,1,4,1,0,0,19,39,0
2,4,7,15,10,4,12,3,2,0,0,0,9,39,0
13,4,6,11,9,2,8,0,2,1,0,0,19,39,0
14,4,7,15,10,2,10,0,4,1,0,0,19,39,0
28,1,6,7,12,2,5,0,2,1,0,0,19,39,0
28,6,0,9,13,2,10,0,4,1,0,0,24,39,0
23,4,8,15,10,0,3,1,4,1,0,0,23,39,1
29,0,7,9,13,2,0,0,2,1,0,0,19,39,0
8,4,11,15,10,2,10,0,4,1,0,0,19,39,0
13,4,3,15,10,4,7,1,4,0,0,0,19,39,0
17,4,11,0,6,2,3,0,4,1,0,0,17,39,0
7,5,6,9,13,2,10,0,4,1,0,0,24,39,1
11,4,4,11,9,4,12,3,4,0,0,0,19,39,0
22,6,0,9,13,2,4,0,4,1,0,0,19,22,1
3,5,4,11,9,4,7,3,4,1,0,0,11,39,0
6,4,6,11,9,4,8,1,4,0,0,0,26,39,0
19,7,10,14,15,0,10,4,4,0,0,0,21,39,0
15,4,4,11,9,0,1,4,2,0,0,0,18,39,0
5,2,3,9,13,4,10,1,4,0,0,0,17,39,0
31,0,14,11,9,4,0,1,4,1,0,0,7,39,0
4,5,4,9,13,2,4,0,4,1,0,0,19,39,1
0,4,4,11,9,4,7,1,4,0,0,0,14,39,0
1,0,8,11,9,4,0,3,4,1,0,0,19,39,0
4,4,3,2,8,4,8,4,2,1,0,0,18,39,0
2,4,17,4,3,4,8,2,4,1,0,0,19,26,0
0,6,7,0,6,4,8,3,4,0,0,0,11,39,0
31,5,2,9,13,2,5,0,4,1,0,0,19,39,1
7,2,5,9,13,2,6,0,4,1,0,0,32,39,1
23,1,7,9,13,2,10,0,4,1,0,0,24,39,1
8,4,4,9,13,4,12,1,4,0,1,0,22,39,0
32,4,12,15,10,6,1,4,4,0,0,0,5,39,0
0,4,6,0,6,4,8,3,4,1,0,0,12,39,0
19,2,10,15,10,0,1,4,2,0,3,0,17,39,0
0,4,10,2,8,4,8,3,2,1,0,0,9,39,0
9,2,6,11,9,4,1,3,4,0,0,0,19,39,0
21,6,6,9,13,3,12,3,4,1,0,0,24,39,1
16,4,11,15,10,4,10,1,4,0,0,0,22,39,0
32,4,4,14,15,2,10,0,4,1,10,0,30,39,1
6,4,2,8,11,0,7,1,4,1,0,0,19,39,0
15,4,3,8,11,2,4,0,4,1,0,0,19,39,0
23,6,12,15,10,0,3,1,4,1,0,0,3,33,1
21,4,5,12,14,2,4,0,4,1,0,0,22,39,1
28,0,6,11,9,0,0,4,4,1,0,0,19,39,0
13,4,6,9,13,2,12,0,4,1,0,21,22,39,1
5,4,16,11,9,4,7,1,2,0,0,0,19,39,0
16,4,6,15,10,0,1,4,2,0,0,0,18,39,0
9,4,3,6,5,0,1,1,4,0,0,0,19,39,0
31,4,5,1,7,2,11,0,4,1,2,0,18,39,1
22,7,7,9,13,0,4,1,4,0,0,0,19,39,0
31,4,9,15,10,0,8,1,4,1,0,0,19,39,0
18,6,8,12,14,4,5,3,4,1,0,0,49,39,0
21,4,4,11,9,0,14,1,4,1,0,0,32,39,0
23,6,5,15,10,2,12,0,4,1,0,0,24,39,0
0,4,7,11,9,4,1,3,4,0,0,0,7,39,0
4,4,7,15,10,4,8,3,4,1,0,0,12,39,0
9,4,11,11,9,2,7,0,4,1,2,0,19,39,0
14,4,1,11,9,2,3,0,4,1,0,0,19,39,0
1,0,3,15,10,4,0,3,4,1,0,0,9,9,0
26,4,4,15,10,2,5,0,4,1,0,0,30,39,1
9,4,4,5,4,0,14,4,4,1,0,0,9,39,0
19,4,10,15,10,2,1,0,4,1,0,0,19,39,0
15,4,6,12,14,2,4,0,4,1,0,0,24,39,1
26,2,9,11,9,2,8,0,1,1,0,0,19,3,0
9,4,3,11,9,4,4,4,4,0,0,0,19,39,0
17,5,3,9,13,2,10,0,4,1,0,22,19,39,1
24,4,3,11,9,2,4,0,4,1,0,0,17,39,1
0,4,5,1,7,4,8,3,4,0,0,0,7,39,0
0,0,8,1,7,4,0,3,2,1,0,18,23,39,0
2,0,11,15,10,4,0,1,4,0,0,0,17,39,0
6,4,9,11,9,2,10,0,4,1,0,21,22,39,1
9,4,11,9,13,4,5,1,4,1,0,0,19,39,0
23,1,6,12,14,2,4,0,4,1,2,0,19,39,0
19,4,12,11,9,2,8,0,4,1,0,0,19,39,0
8,4,3,15,10,4,8,1,4,1,0,0,11,39,0
6,4,1,9,13,4,8,1,4,0,0,0,19,39,0
21,2,5,12,14,2,10,0,4,1,0,0,24,39,1
13,4,5,15,10,2,3,0,4,1,0,0,19,39,1
8,4,10,6,5,2,3,0,4,1,0,0,19,39,0
21,4,5,11,9,2,4,0,4,1,3,0,27,39,1
4,4,1,11,9,0,7,1,4,1,0,0,19,39,0
39,6,3,11,9,2,12,0,4,1,0,24,9,39,0
26,6,5,4,3,2,4,0,4,1,0,21,33,39,1
15,1,3,9,13,4,1,1,4,1,0,19,19,39,0
2,4,9,11,9,4,14,3,4,1,0,0,19,39,0
8,4,4,9,13,4,4,1,4,0,0,25,22,39,1
17,6,5,11,9,0,8,4,4,1,0,0,22,39,0
4,4,1,9,13,4,11,1,4,0,1,0,19,39,0
6,4,4,11,9,4,4,1,4,0,0,0,24,39,0
20,4,0,11,9,2,14,0,4,1,0,0,30,39,0
6,4,6,11,9,2,7,0,4,1,0,0,27,39,0
19,4,6,11,9,2,7,0,4,1,0,0,22,39,1
8,4,13,11,9,4,11,3,4,1,0,0,35,39,0
12,4,1,15,10,2,1,5,4,0,3,0,9,39,1
10,4,3,11,9,2,3,0,4,1,0,0,19,39,0
13,4,2,11,9,2,3,0,4,1,0,0,19,39,1
2,4,4,11,9,4,5,3,4,1,0,0,9,39,0
17,4,0,11,9,2,12,0,4,1,0,0,19,39,0
21,1,4,11,9,2,1,0,4,1,0,0,17,39,0
19,4,0,11,9,4,3,1,4,0,0,0,23,39,0
13,4,5,4,3,5,7,1,4,0,0,0,19,39,0
25,4,5,11,9,4,10,1,4,1,0,0,19,39,0
5,4,6,11,9,2,1,5,4,0,0,0,19,39,0
6,2,12,11,9,0,1,4,4,0,0,0,12,39,0
13,5,3,11,9,2,14,0,4,1,0,0,28,39,0
26,6,6,9,13,4,10,1,4,1,0,0,9,39,0
13,4,5,11,9,2,3,0,4,1,0,0,19,39,0
6,4,10,9,13,4,10,1,4,0,0,0,19,39,1
4,4,5,9,13,4,8,3,4,0,0,0,12,39,0
4,7,16,9,13,4,10,1,4,0,0,0,19,39,0
16,7,0,9,13,4,1,1,4,1,0,0,19,39,0
26,4,3,9,13,2,4,0,4,1,0,0,24,39,1
15,4,5,9,13,2,4,0,4,1,0,0,19,39,1
34,2,7,7,12,2,4,0,4,1,0,0,17,39,0
29,4,0,11,9,6,12,1,4,0,0,0,24,39,0
25,4,3,11,9,6,12,4,4,0,0,0,19,39,0
14,4,6,12,14,2,10,0,4,1,0,0,19,9,1
20,4,11,15,10,2,7,0,1,1,1,0,19,30,1
21,7,3,9,13,2,10,0,4,1,0,0,20,39,1
1,4,2,11,9,4,12,3,4,0,0,0,11,39,0
2,4,6,15,10,4,3,4,4,1,0,0,19,39,0
33,4,5,11,9,6,12,2,4,0,0,0,17,39,0
3,0,9,15,10,4,0,1,2,0,0,0,12,39,0
23,6,3,12,14,2,4,0,4,1,0,0,20,39,1
1,4,9,15,10,4,4,1,4,1,0,0,19,39,0
13,4,4,15,10,0,1,4,4,0,0,0,19,39,0
10,4,6,11,9,2,14,0,4,1,0,0,30,39,1
16,4,1,9,13,0,12,1,4,1,0,22,28,39,0
49,4,5,11,9,2,3,0,4,1,4,0,24,7,1
41,0,0,5,4,2,0,0,4,1,0,0,30,39,0
13,4,4,11,9,0,4,1,4,0,0,0,19,39,0
8,4,6,14,15,0,12,3,4,1,0,0,27,39,0
12,4,10,15,10,0,4,1,4,1,0,0,19,26,0
19,4,4,12,14,2,4,0,4,1,0,0,22,39,1
14,4,0,11,9,4,7,2,4,1,0,0,19,39,0
4,4,9,9,13,2,10,0,4,1,0,0,19,39,0
15,4,4,9,13,2,8,5,4,0,0,0,19,33,0
21,4,9,5,4,2,7,0,4,1,0,0,19,39,0
1,4,5,11,9,4,8,3,2,1,0,0,14,39,0
41,4,5,15,10,6,9,1,4,0,0,0,9,39,0
19,4,3,11,9,2,6,0,4,1,0,0,28,39,1
16,4,3,15,10,5,3,1,2,1,0,0,19,39,0
7,4,12,3,2,4,5,4,4,1,0,0,38,26,0
2,4,3,11,9,2,3,0,4,1,0,0,19,39,0
4,4,5,2,8,4,5,3,2,1,0,0,19,39,0
13,4,7,11,9,2,14,0,2,1,0,0,22,39,0
4,7,3,15,10,4,1,3,4,1,0,0,12,39,0
14,1,8,11,9,2,14,0,4,1,0,23,19,39,0
8,6,5,11,9,2,3,0,4,1,0,0,19,39,0
14,4,4,15,10,2,4,2,4,1,0,0,24,39,1
20,1,1,9,13,4,1,4,2,1,0,0,19,39,1
15,2,5,12,14,0,10,1,4,0,0,0,19,39,0
15,2,7,9,13,2,10,0,4,1,0,0,23,39,0
2,0,5,15,10,4,0,3,4,1,0,0,19,39,0
10,4,1,11,9,0,1,3,1,0,0,0,19,39,0
4,4,7,11,9,4,4,3,4,1,0,0,19,39,0
18,7,5,11,9,2,11,0,4,1,0,0,19,39,0
13,4,1,15,10,5,8,1,2,1,0,0,19,0,0
36,4,5,9,13,6,10,4,4,0,0,0,9,33,0
23,4,3,12,14,2,11,0,4,1,0,22,19,39,1
33,4,6,6,5,5,8,1,2,0,0,0,14,39,0
27,5,3,15,10,2,4,0,4,1,0,0,19,39,0
13,4,4,15,10,2,7,0,4,1,0,0,19,39,1
21,5,4,9,13,0,12,1,4,1,0,0,30,39,1
4,0,6,11,9,2,0,0,4,1,0,0,19,39,0
23,4,1,12,14,2,10,5,4,0,0,0,19,39,1
17,4,7,9,13,2,4,0,4,1,0,0,24,39,1
6,4,8,11,9,2,3,0,4,1,0,0,30,39,0
10,4,5,9,13,4,1,3,4,0,0,0,19,39,0
2,4,11,15,10,4,1,3,4,0,0,0,17,39,0
10,4,6,15,10,0,1,1,4,0,0,0,19,39,0
1,4,8,15,10,4,1,1,4,1,0,0,19,39,0
10,2,7,15,10,2,3,0,4,1,0,0,30,39,1
12,4,2,14,15,4,10,1,1,1,0,0,19,19,1
6,4,3,11,9,2,3,0,4,1,2,0,30,39,0
15,4,3,11,9,4,12,4,4,0,0,0,30,39,0
4,4,4,9,13,4,8,3,2,0,0,0,37,39,0
19,4,3,15,10,2,4,0,4,1,0,0,19,39,1
2,4,4,15,10,4,1,3,4,1,0,0,19,39,0
21,7,0,9,13,2,10,2,4,0,0,0,22,39,0
12,7,2,12,14,4,10,1,4,0,0,0,19,39,0
8,4,1,11,9,4,1,1,4,0,0,0,19,39,0
4,4,3,15,10,4,1,3,4,0,0,18,12,39,0
10,4,6,9,13,2,4,0,4,1,0,0,22,39,0
12,4,9,11,9,2,14,0,4,1,0,0,24,39,0
9,4,5,12,14,2,10,0,4,1,0,0,24,39,0
2,4,9,1,7,4,3,1,2,1,0,0,12,39,0
18,4,15,11,9,2,3,0,4,1,0,0,19,39,0
10,6,4,11,9,2,8,0,2,1,0,0,19,39,0
22,4,4,15,10,2,7,0,4,1,0,0,19,39,0
5,4,6,11,9,4,1,4,4,0,0,0,19,26,0
7,7,6,11,9,2,11,0,4,1,0,0,19,39,0
29,1,1,9,13,2,1,0,2,1,0,0,19,39,1
14,1,6,8,11,2,3,0,4,1,0,0,19,39,0
14,4,12,15,10,2,3,0,2,1,0,0,19,39,0
27,1,6,9,13,4,1,1,4,1,0,25,19,39,0
22,4,5,11,9,2,3,0,4,1,0,0,19,39,1
15,2,6,1,7,0,1,4,4,0,0,0,19,39,0
35,2,1,11,9,2,3,0,4,1,0,0,2,39,0
23,7,1,8,11,0,13,1,4,1,0,28,19,39,1
17,4,6,11,9,2,6,0,2,1,0,0,19,39,0
24,4,10,9,13,2,4,0,4,1,0,0,24,39,1
13,4,3,9,13,2,6,0,4,1,0,0,19,39,0
13,4,11,0,6,2,3,0,4,1,0,0,19,39,0
14,4,4,11,9,2,3,0,4,1,3,0,24,39,1
2,4,9,15,10,4,8,3,4,0,0,0,11,39,0
14,7,8,15,10,5,1,4,2,0,0,0,18,39,0
23,4,5,8,11,2,3,0,4,1,0,0,23,31,1
21,5,6,8,11,2,4,0,4,1,0,0,24,39,1
8,4,2,8,11,2,7,0,4,1,0,0,19,39,1
13,6,7,11,9,2,4,0,4,1,0,21,32,39,1
20,4,6,11,9,2,12,0,4,1,0,0,22,39,0
10,2,3,9,13,0,11,4,4,0,0,0,30,11,0
10,4,3,11,9,3,8,1,1,0,0,0,17,37,0
2,4,2,15,10,4,8,3,4,1,0,0,7,39,0
16,7,6,9,13,0,4,1,4,1,0,0,19,39,0
10,4,11,15,10,2,14,0,4,1,0,17,22,39,1
25,6,3,11,9,2,4,0,1,1,0,0,24,0,0
13,1,5,9,13,2,4,5,4,0,0,0,19,39,0
19,4,8,9,13,4,10,1,4,0,0,0,19,39,0
19,4,7,9,13,2,4,0,4,1,0,0,19,39,1
0,4,5,15,10,4,8,3,4,0,0,0,7,39,0
30,4,0,15,10,2,14,0,4,1,0,0,30,39,0
10,4,5,11,9,2,7,0,4,1,0,0,19,39,0
17,4,11,11,9,0,3,4,4,1,0,0,19,39,0
0,4,15,15,10,4,10,3,4,0,0,0,19,39,0
10,4,1,8,11,0,1,4,4,0,0,0,19,39,0
17,4,5,5,4,2,14,0,2,1,0,0,19,39,0
2,4,11,11,9,4,8,4,2,0,0,0,12,39,0
22,4,2,9,13,0,12,1,4,1,0,0,22,39,0
17,2,5,10,16,2,4,0,4,1,0,0,21,0,1
13,4,5,11,9,2,3,0,4,1,0,0,19,39,0
3,4,8,11,9,4,3,3,4,1,0,0,19,39,0
8,4,9,11,9,2,3,0,2,1,0,0,19,39,0
10,6,7,11,9,4,3,1,4,1,0,0,19,39,0
17,2,0,7,12,2,13,0,4,1,0,0,21,39,0
14,4,9,15,10,2,7,0,4,1,0,0,19,39,0
11,2,5,9,13,4,8,1,4,1,0,0,6,39,0
15,4,3,15,10,5,1,4,4,0,0,0,22,39,0
15,4,4,11,9,2,7,0,4,1,0,0,19,39,0
16,2,7,14,15,2,10,0,4,1,0,0,24,39,1
27,4,3,15,10,2,12,0,4,1,0,0,24,39,1
32,2,4,12,14,2,10,0,4,1,0,18,1,12,0
23,1,1,15,10,2,8,0,4,1,0,0,24,39,0
28,4,3,14,15,2,10,0,1,1,49,0,19,19,1
0,4,12,11,9,4,6,3,4,1,1,0,12,39,0
21,4,3,7,12,2,10,0,4,1,0,0,22,39,0
19,4,2,4,3,0,14,4,4,1,0,0,19,39,0
4,4,6,11,9,2,11,0,4,1,0,0,19,39,0
6,7,6,7,12,4,11,1,4,1,0,0,19,39,0
15,4,7,12,14,2,4,0,4,1,7,0,24,39,1
18,7,4,9,13,2,1,0,4,1,2,0,19,39,0
4,4,6,11,9,4,5,3,2,1,0,0,24,39,0
36,4,5,14,15,2,10,0,4,1,0,0,7,39,0
0,4,0,2,8,4,12,3,4,1,0,0,19,39,0
27,6,1,15,10,2,3,0,4,1,1,0,19,39,0
36,0,0,9,13,2,0,0,4,1,4,0,14,39,1
13,4,5,10,16,2,10,0,1,1,0,0,19,0,0
10,4,5,11,9,2,6,0,4,1,0,0,19,39,0
16,4,1,11,9,2,8,0,4,1,0,0,19,39,0
5,4,11,9,13,4,1,3,4,0,0,0,19,39,0
17,6,14,11,9,2,5,0,4,1,0,0,7,39,0
0,0,11,1,7,4,0,4,2,0,0,0,24,39,0
11,4,7,11,9,4,6,1,4,1,0,0,19,39,0
27,0,10,0,6,2,0,5,4,0,0,0,19,39,0
