age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
13, Private,5, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,23, United-States, <=50K
15, Private,2, HS-grad,9, Divorced, Exec-managerial, Unmarried, White, Female,0,0,22, United-States, <=50K
21, Private,2, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,23, United-States, >50K.
19, Local-gov,11, Bachelors,13, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,3,0,19, United-States, >50K
8, Private,6, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,9, United-States, <=50K.
2, Private,5, Assoc-voc,11, Never-married, Craft-repair, Unmarried, White, Male,0,0,19, United-States, <=50K
5, Private,5, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,19, United-States, <=50K
10, Private,6, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,27, United-States, <=50K
12, Private,3, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,7, United-States, >50K
5, Private,3, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,1,0,21, United-States, <=50K
15, Self-emp-not-inc,1, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,19, United-States, >50K
1, State-gov,1, 12th,8, Never-married, Transport-moving, Own-child, Black, Male,0,0,9, United-States, <=50K
6, Federal-gov,8, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,19, United-States, >50K
21, Private,5, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,19, United-States, <=50K
4, Private,10, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,17, United-States, <=50K
26, Private,4, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,19, Ireland, >50K.
4, State-gov,10, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,19, United-States, <=50K
15, Private,6, Some-college,10, Married-civ-spouse, Other-service, Wife, White, Female,0,0,11, United-States, <=50K
23, Private,6, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,21,32, United-States, >50K.
23, Private,8, HS-grad,9, Separated, Craft-repair, Not-in-family, White, Male,0,0,19, United-States, <=50K
12, Private,3, HS-grad,9, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,35, United-States, <=50K
10, Private,6, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,19, Canada, <=50K
16, ?,11, 5th-6th,3, Married-civ-spouse, ?, Husband, White, Male,0,0,19, Mexico, <=50K
21, Self-emp-not-inc,0, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,30, United-States, <=50K.
13, Private,4, Assoc-voc,11, Divorced, Sales, Unmarried, White, Female,0,0,19, United-States, <=50K
1, Private,35, 11th,7, Never-married, Sales, Unmarried, White, Female,0,0,12, United-States, <=50K.
15, Self-emp-not-inc,7, Some-college,10, Never-married, Prof-specialty, Own-child, White, Female,0,0,4, United-States, <=50K.
12, State-gov,1, HS-grad,9, Never-married, Other-service, Other-relative, White, Male,0,0,19, United-States, <=50K.
2, Private,12, HS-grad,9, Never-married, Other-service, Other-relative, Other, Male,0,0,19, Mexico, <=50K
6, Private,0, Bachelors,13, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,20, United-States, <=50K
29, Federal-gov,20, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,19, United-States, <=50K.
23, Private,4, 9th,5, Separated, Other-service, Not-in-family, Black, Female,0,0,14, United-States, <=50K
4, Private,10, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,19, United-States, <=50K
30, ?,3, Masters,14, Married-civ-spouse, ?, Wife, White, Female,0,0,19, United-States, <=50K
13, Self-emp-not-inc,1, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,30, United-States, >50K.
8, Private,4, HS-grad,9, Never-married, Other-service, Not-in-family, Black, Male,0,0,19, ?, <=50K
40, Self-emp-not-inc,7, Some-college,10, Widowed, Sales, Not-in-family, White, Male,0,0,3, United-States, <=50K
36, Private,9, Bachelors,13, Widowed, Sales, Not-in-family, White, Male,0,0,14, United-States, <=50K.
6, Private,0, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
2, Private,2, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,4, England, <=50K
16, Self-emp-not-inc,5, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,7,0,27, United-States, >50K
27, State-gov,7, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,18,18, United-States, <=50K.
43, ?,5, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,3, Canada, <=50K
18, Private,5, HS-grad,9, Never-married, Sales, Not-in-family, White, Female,5,0,24, United-States, >50K.
32, ?,4, Masters,14, Married-civ-spouse, ?, Husband, White, Male,0,0,0, United-States, <=50K
6, Self-emp-not-inc,0, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,19, United-States, <=50K.
15, Private,5, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,19, United-States, <=50K.
16, Private,9, HS-grad,9, Never-married, Sales, Not-in-family, Black, Female,0,0,30, United-States, <=50K
13, Private,5, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,24, United-States, <=50K
19, Private,6, HS-grad,9, Separated, Tech-support, Not-in-family, White, Female,0,0,12, United-States, <=50K
15, Private,10, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,19, United-States, <=50K
21, Self-emp-not-inc,5, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,19, United-States, <=50K.
1, Private,9, Some-college,10, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,17, Laos, <=50K
32, Private,4, HS-grad,9, Widowed, Adm-clerical, Not-in-family, White, Female,1,0,18, United-States, <=50K.
6, Private,1, HS-grad,9, Never-married, Transport-moving, Not-in-family, White, Male,0,0,19, United-States, <=50K
4, Private,14, 1st-4th,2, Married-civ-spouse, Handlers-cleaners, Other-relative, White, Male,0,0,19, Mexico, <=50K
21, Private,3, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,24, United-States, >50K
9, Private,0, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,3,0,19, United-States, >50K.
2, Private,7, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,19, United-States, <=50K
7, Private,2, Assoc-voc,11, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,19, United-States, <=50K.
20, Private,12, HS-grad,9, Separated, Sales, Not-in-family, White, Female,0,0,26, United-States, <=50K
24, Private,9, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,17, United-States, >50K
17, Private,8, Some-college,10, Divorced, Craft-repair, Unmarried, White, Male,0,0,17, United-States, <=50K
18, Private,11, Some-college,10, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,18, United-States, >50K.
15, Private,9, Bachelors,13, Separated, Adm-clerical, Unmarried, Black, Male,0,0,17, United-States, <=50K
8, Private,4, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,4,0,22, United-States, >50K.
15, Private,3, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,14, United-States, <=50K
21, Private,1, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,17, United-States, <=50K
6, Local-gov,5, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Female,1,0,12, United-States, <=50K.
9, Self-emp-not-inc,5, Masters,14, Separated, Tech-support, Not-in-family, White, Female,0,0,12, United-States, <=50K
5, Private,1, 10th,6, Married-civ-spouse, Other-service, Wife, White, Female,0,0,19, United-States, <=50K
33, ?,3, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,11, United-States, <=50K.
17, Private,4, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,19, United-States, <=50K
5, Private,7, HS-grad,9, Never-married, Other-service, Not-in-family, Black, Female,0,0,19, United-States, <=50K.
13, Private,5, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,24, United-States, >50K
11, Private,6, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,19, United-States, >50K
30, Private,6, Some-college,10, Widowed, Other-service, Not-in-family, White, Female,0,0,9, United-States, <=50K
3, Private,7, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,19, United-States, <=50K
12, Private,2, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,22,14, United-States, >50K
30, Self-emp-not-inc,3, 11th,7, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,9, United-States, <=50K
10, Private,9, Some-college,10, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,24, United-States, >50K
8, Private,6, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,19, United-States, <=50K
10, Private,10, Assoc-voc,11, Never-married, Tech-support, Not-in-family, White, Female,0,0,32, United-States, <=50K
13, Self-emp-not-inc,9, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,1,0,3, United-States, <=50K
28, Self-emp-not-inc,9, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,17, United-States, <=50K.
6, Private,3, HS-grad,9, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,19, United-States, <=50K
22, Private,5, HS-grad,9, Divorced, Craft-repair, Unmarried, White, Male,0,16,24, United-States, <=50K
34, Self-emp-inc,5, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,10,0,9, United-States, >50K
4, Private,3, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,19, United-States, <=50K
2, ?,2, HS-grad,9, Never-married, ?, Other-relative, Asian-Pac-Islander, Female,0,0,11, United-States, <=50K
39, Self-emp-not-inc,0, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,1,0,19, United-States, <=50K
16, Private,4, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,1,0,19, United-States, <=50K
26, Self-emp-inc,2, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,30, United-States, <=50K.
4, Private,6, Assoc-acdm,12, Never-married, Sales, Own-child, White, Female,0,0,19, United-States, <=50K
4, Private,6, Bachelors,13, Never-married, Sales, Own-child, White, Female,0,0,7, United-States, <=50K
8, Self-emp-not-inc,17, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,22, United-States, <=50K
3, Private,7, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,19, United-States, <=50K.
20, Private,3, Bachelors,13, Divorced, Prof-specialty, Unmarried, White, Female,0,0,1, France, <=50K.
3, Self-emp-not-inc,11, Bachelors,13, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,9, India, <=50K
29, Private,17, 1st-4th,2, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,19, Mexico, >50K
23, Self-emp-inc,9, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,3,0,24, United-States, >50K.
13, Private,2, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
12, Self-emp-not-inc,9, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,19, United-States, <=50K
21, Private,5, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,19, United-States, <=50K.
9, Private,3, Some-college,10, Divorced, Other-service, Own-child, White, Female,0,0,9, United-States, <=50K
4, Private,4, HS-grad,9, Never-married, Sales, Own-child, White, Male,0,0,17, El-Salvador, <=50K
6, Private,0, HS-grad,9, Divorced, Exec-managerial, Own-child, White, Male,0,0,19, United-States, <=50K.
28, Private,5, HS-grad,9, Never-married, Adm-clerical, Unmarried, White, Male,0,0,19, United-States, <=50K
21, Local-gov,3, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,22,19, United-States, <=50K
9, Private,6, 10th,6, Married-civ-spouse, Farming-fishing, Husband, White, Male,1,0,19, Mexico, <=50K
25, Private,13, HS-grad,9, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,24, Puerto-Rico, >50K.
19, Private,8, Bachelors,13, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,30, United-States, <=50K
17, Federal-gov,6, Doctorate,16, Separated, Prof-specialty, Unmarried, Black, Female,0,0,11, United-States, >50K
8, Private,3, Some-college,10, Separated, Tech-support, Unmarried, White, Female,0,0,19, United-States, <=50K
32, Self-emp-inc,1, 11th,7, Married-civ-spouse, Exec-managerial, Husband, White, Male,3,0,17, United-States, >50K
15, Private,9, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,0,12, United-States, <=50K.
17, Private,6, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,21,24, United-States, >50K.
43, Self-emp-not-inc,0, 7th-8th,4, Never-married, Farming-fishing, Unmarried, White, Male,0,0,9, United-States, <=50K
30, Self-emp-inc,4, Prof-school,15, Separated, Prof-specialty, Not-in-family, White, Male,0,0,19, United-States, >50K
8, Private,4, HS-grad,9, Divorced, Sales, Unmarried, White, Male,0,0,14, United-States, <=50K
31, ?,3, Some-college,10, Divorced, ?, Not-in-family, White, Female,0,0,2, United-States, <=50K
49, Local-gov,6, 7th-8th,4, Married-civ-spouse, Protective-serv, Husband, White, Male,1,0,19, United-States, <=50K
10, Private,0, 10th,6, Separated, Craft-repair, Unmarried, Black, Female,0,0,19, ?, <=50K
23, State-gov,7, HS-grad,9, Never-married, Transport-moving, Not-in-family, White, Male,0,0,19, United-States, <=50K
25, State-gov,6, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,19, United-States, >50K
25, Self-emp-not-inc,5, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,19, United-States, >50K
3, Private,6, HS-grad,9, Married-civ-spouse, Sales, Other-relative, White, Female,0,0,18, United-States, <=50K.
17, Private,7, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,2,0,19, United-States, <=50K
6, State-gov,13, Some-college,10, Never-married, Exec-managerial, Own-child, Black, Male,0,0,19, United-States, <=50K.
6, Private,7, Bachelors,13, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,19, Cuba, >50K
25, Private,2, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,7,0,22, United-States, >50K
0, Private,7, 11th,7, Never-married, Other-service, Own-child, White, Female,0,0,3, United-States, <=50K
11, Private,7, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,22, United-States, <=50K
26, Local-gov,4, Masters,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,1,0,22, United-States, >50K
4, Private,5, 10th,6, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,14, ?, <=50K
21, Self-emp-inc,7, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,23, United-States, <=50K.
12, Private,3, HS-grad,9, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,12, United-States, <=50K
8, Private,10, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,19, United-States, <=50K.
12, State-gov,6, Masters,14, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,19, United-States, <=50K.
8, Local-gov,11, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,19, United-States, <=50K
23, Private,7, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,3,0,19, United-States, >50K.
18, Private,1, Assoc-acdm,12, Married-civ-spouse, Sales, Husband, White, Male,3,0,19, United-States, >50K
21, Federal-gov,5, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,24, United-States, <=50K
19, Federal-gov,11, 11th,7, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,19, United-States, <=50K
10, Self-emp-not-inc,0, Bachelors,13, Never-married, Craft-repair, Not-in-family, White, Female,0,0,17, United-States, <=50K.
16, Private,5, Prof-school,15, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,24, United-States, >50K
15, Self-emp-not-inc,11, 12th,8, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,24, United-States, <=50K.
17, Self-emp-not-inc,3, HS-grad,9, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,19, United-States, <=50K
15, Private,7, Assoc-acdm,12, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,19, United-States, <=50K
11, Private,10, Masters,14, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,24, United-States, >50K.
18, Federal-gov,6, Assoc-voc,11, Divorced, Tech-support, Not-in-family, White, Male,0,0,19, United-States, <=50K
36, Self-emp-inc,1, Bachelors,13, Widowed, Farming-fishing, Unmarried, White, Female,0,0,2, United-States, <=50K.
0, ?,11, 11th,7, Never-married, ?, Own-child, White, Male,0,0,7, United-States, <=50K
26, Private,3, Some-college,10, Widowed, Other-service, Not-in-family, White, Female,0,0,19, United-States, <=50K.
13, Private,2, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,19, United-States, >50K
18, Local-gov,7, HS-grad,9, Divorced, Transport-moving, Own-child, White, Male,0,0,12, United-States, <=50K
3, Private,3, Some-college,10, Never-married, Sales, Not-in-family, White, Male,0,0,14, United-States, <=50K
4, Private,6, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,19, United-States, <=50K
19, Private,0, Some-college,10, Never-married, Farming-fishing, Other-relative, White, Male,0,0,24, United-States, <=50K
17, Local-gov,6, Masters,14, Never-married, Tech-support, Not-in-family, Black, Female,4,0,23, United-States, >50K
1, Private,3, HS-grad,9, Never-married, Farming-fishing, Own-child, White, Male,0,0,22, United-States, <=50K
4, Private,5, 11th,7, Married-civ-spouse, Transport-moving, Husband, White, Male,2,0,12, United-States, <=50K
17, Local-gov,8, HS-grad,9, Separated, Other-service, Not-in-family, White, Male,0,0,19, United-States, <=50K
32, Private,5, HS-grad,9, Separated, Protective-serv, Not-in-family, White, Male,0,0,9, United-States, <=50K
19, Private,4, Bachelors,13, Never-married, Craft-repair, Not-in-family, White, Male,0,0,15, United-States, <=50K.
19, Self-emp-not-inc,8, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,9, United-States, <=50K
9, Private,14, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,19, Mexico, >50K.
10, Private,6, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,2,0,24, United-States, >50K.
13, Private,14, HS-grad,9, Separated, Sales, Unmarried, Black, Female,0,0,19, United-States, <=50K
5, Private,7, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,19, United-States, <=50K.
7, Private,3, Some-college,10, Divorced, Other-service, Other-relative, Black, Male,0,0,11, United-States, <=50K
3, Private,6, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,14, Puerto-Rico, <=50K.
13, Self-emp-inc,3, Assoc-acdm,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States, <=50K
26, Private,5, 5th-6th,3, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,19, Trinadad&Tobago, <=50K
17, Local-gov,10, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,19, United-States, <=50K
10, Private,18, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,19, United-States, >50K
13, Federal-gov,10, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,19, United-States, <=50K
4, Private,4, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,19, United-States, <=50K
0, Private,4, 9th,5, Never-married, Other-service, Own-child, Black, Male,0,0,12, United-States, <=50K
17, Federal-gov,6, Some-college,10, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,19, United-States, >50K
38, Self-emp-not-inc,5, HS-grad,9, Widowed, Craft-repair, Not-in-family, White, Male,0,0,11, United-States, <=50K
4, ?,12, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,19, United-States, <=50K
9, Private,6, Doctorate,16, Married-spouse-absent, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,30, China, <=50K
15, Private,2, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,19, ?, >50K
2, Private,10, 10th,6, Never-married, Craft-repair, Own-child, White, Male,0,0,19, United-States, <=50K.
9, Private,0, Bachelors,13, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,24, United-States, <=50K
14, Private,5, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,19, United-States, <=50K
6, Private,6, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,19, United-States, <=50K.
28, State-gov,7, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,9, United-States, >50K
13, State-gov,2, Prof-school,15, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,19, United-States, >50K
10, Private,3, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,24, United-States, <=50K.
13, Private,2, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,30, United-States, >50K
36, Private,3, 10th,6, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,15, United-States, <=50K
17, Local-gov,6, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,19, United-States, <=50K.
20, Federal-gov,7, Bachelors,13, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,24, United-States, >50K
9, Private,6, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,24, United-States, <=50K
4, Private,9, HS-grad,9, Never-married, Sales, Not-in-family, White, Male,0,0,23, United-States, <=50K
21, Private,3, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,22, United-States, >50K
21, Self-emp-inc,7, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,19, United-States, <=50K
23, ?,9, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,1,0,11, United-States, <=50K.
10, Private,5, Bachelors,13, Married-civ-spouse, Adm-clerical, Other-relative, Asian-Pac-Islander, Male,0,0,19, India, <=50K
8, Private,11, Assoc-voc,11, Never-married, Craft-repair, Other-relative, White, Male,0,0,19, United-States, <=50K
30, ?,3, Bachelors,13, Married-civ-spouse, ?, Husband, White, Male,0,0,30, United-States, >50K.
30, ?,7, Masters,14, Married-civ-spouse, ?, Husband, White, Male,0,0,24, United-States, <=50K
6, Private,12, Assoc-voc,11, Never-married, Sales, Not-in-family, White, Male,0,0,24, United-States, <=50K
17, Private,4, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,14, United-States, <=50K
17, Private,7, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,32, United-States, <=50K.
43, Self-emp-inc,7, 10th,6, Married-civ-spouse, Exec-managerial, Wife, White, Female,1,0,13, United-States, <=50K
21, Self-emp-not-inc,2, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,24, United-States, <=50K
12, Private,5, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,23, United-States, >50K.
13, Private,5, Bachelors,13, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,24, United-States, <=50K
19, Private,14, HS-grad,9, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,7, United-States, <=50K
3, Private,6, Some-college,10, Never-married, Sales, Own-child, White, Male,0,0,7, United-States, <=50K
30, Federal-gov,7, Some-college,10, Widowed, Protective-serv, Not-in-family, White, Female,0,0,19, United-States, <=50K
19, Private,4, HS-grad,9, Divorced, Exec-managerial, Unmarried, White, Female,0,0,18, United-States, >50K.
7, Private,3, 12th,8, Never-married, Craft-repair, Not-in-family, White, Male,0,0,19, United-States, <=50K.
28, Self-emp-inc,4, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,19, United-States, >50K
29, ?,0, 11th,7, Married-spouse-absent, ?, Unmarried, Black, Female,0,0,9, United-States, <=50K
13, Private,5, HS-grad,9, Divorced, Transport-moving, Own-child, White, Male,0,0,30, United-States, <=50K
2, ?,7, HS-grad,9, Never-married, ?, Unmarried, Black, Female,0,0,12, United-States, <=50K
9, Private,3, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,32, United-States, <=50K.
6, Private,3, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,27, ?, <=50K
7, Private,5, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,24, United-States, >50K.
13, Private,3, HS-grad,9, Married-civ-spouse, Sales, Husband, Black, Male,0,0,19, United-States, >50K.
19, Local-gov,1, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,18, United-States, >50K
21, Private,8, Bachelors,13, Divorced, Exec-managerial, Unmarried, White, Female,0,0,23, United-States, <=50K.
19, Local-gov,8, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,19, United-States, <=50K
18, Private,3, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,19, United-States, <=50K
2, ?,6, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,40, United-States, <=50K.
14, Private,5, Some-college,10, Never-married, Craft-repair, Own-child, White, Female,0,0,12, United-States, <=50K
30, Private,6, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,22,30, United-States, >50K
17, Self-emp-not-inc,10, Masters,14, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,19, United-States, <=50K
17, Private,3, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Female,0,28,19, United-States, >50K
15, Private,5, HS-grad,9, Separated, Other-service, Unmarried, White, Female,0,0,23, United-States, <=50K
2, Private,6, HS-grad,9, Never-married, Sales, Own-child, White, Female,0,0,12, Mexico, <=50K
18, Private,2, Bachelors,13, Married-spouse-absent, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,19, Laos, <=50K.
2, Private,3, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,7, United-States, <=50K.
32, ?,4, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,19, United-States, <=50K
8, Private,5, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,22, United-States, >50K
28, State-gov,5, Bachelors,13, Widowed, Tech-support, Unmarried, White, Female,0,0,19, United-States, >50K.
14, Federal-gov,3, Bachelors,13, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,27, United-States, >50K.
9, Private,4, HS-grad,9, Never-married, Sales, Unmarried, Black, Female,0,0,11, United-States, <=50K
3, Private,6, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,19, United-States, <=50K
15, Private,6, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,19, United-States, >50K
4, Private,3, Some-college,10, Never-married, Sales, Other-relative, Asian-Pac-Islander, Male,0,0,9, India, <=50K.
7, Private,1, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,19, United-States, <=50K
13, Private,7, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,19, United-States, >50K
4, Private,3, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,19, United-States, <=50K.
